,Well,Time step,unloading,stable production,restriction on production line,towards stable production
55194,W12,402,1.0,0.0,0.0,0.0
55195,W16,1472,0.0,1.0,0.0,0.0
55196,W3,2105,0.0,1.0,0.0,0.0
55197,W15,4273,0.0,1.0,0.0,0.0
55198,W2,4133,0.0,1.0,0.0,0.0
55199,W8,1480,0.0,0.0,1.0,0.0
55200,W16,1130,1.0,0.0,0.0,0.0
55201,W20,1332,0.0,0.0,0.0,1.0
55202,W5,4472,0.0,1.0,0.0,0.0
55203,W7,3311,0.0,1.0,0.0,0.0
55204,W20,1623,0.0,1.0,0.0,0.0
55205,W17,2558,0.0,1.0,0.0,0.0
55206,W19,2231,0.0,1.0,0.0,0.0
55207,W9,1207,1.0,0.0,0.0,0.0
55208,W20,2504,0.0,1.0,0.0,0.0
55209,W9,2677,0.0,1.0,0.0,0.0
55210,W15,2952,0.0,1.0,0.0,0.0
55211,W20,555,1.0,0.0,0.0,0.0
55212,W15,1827,0.0,1.0,0.0,0.0
55213,W20,715,1.0,0.0,0.0,0.0
55214,W14,2148,0.0,1.0,0.0,0.0
55215,W20,711,1.0,0.0,0.0,0.0
55216,W3,3472,0.0,1.0,0.0,0.0
55217,W3,4314,0.0,1.0,0.0,0.0
55218,W3,547,1.0,0.0,0.0,0.0
55219,W4,1335,1.0,0.0,0.0,0.0
55220,W4,1513,0.0,0.0,1.0,0.0
55221,W14,3651,0.0,1.0,0.0,0.0
55222,W15,2495,0.0,1.0,0.0,0.0
55223,W9,276,1.0,0.0,0.0,0.0
55224,W13,2104,0.0,1.0,0.0,0.0
55225,W13,2588,0.0,1.0,0.0,0.0
55226,W5,3153,0.0,1.0,0.0,0.0
55227,W8,6495,0.0,0.0,1.0,0.0
55228,W5,4079,0.0,1.0,0.0,0.0
55229,W18,1209,1.0,0.0,0.0,0.0
55230,W2,1231,0.0,0.0,0.0,1.0
55231,W8,1521,0.0,0.0,1.0,0.0
55232,W9,3013,0.0,1.0,0.0,0.0
55233,W18,1187,1.0,0.0,0.0,0.0
55234,W8,1919,0.0,0.0,1.0,0.0
55235,W10,1932,0.0,0.0,0.0,1.0
55236,W9,901,1.0,0.0,0.0,0.0
55237,W8,1688,0.0,0.0,1.0,0.0
55238,W10,1224,1.0,0.0,0.0,0.0
55239,W8,5015,0.0,0.0,1.0,0.0
55240,W20,1813,0.0,1.0,0.0,0.0
55241,W11,523,1.0,0.0,0.0,0.0
55242,W4,1069,1.0,0.0,0.0,0.0
55243,W8,6113,0.0,0.0,1.0,0.0
55244,W7,2928,0.0,1.0,0.0,0.0
55245,W13,3720,0.0,1.0,0.0,0.0
55246,W3,2104,0.0,1.0,0.0,0.0
55247,W16,379,1.0,0.0,0.0,0.0
55248,W5,2211,0.0,0.0,0.0,1.0
55249,W5,1804,0.0,0.0,0.0,1.0
55250,W19,2333,0.0,1.0,0.0,0.0
55251,W5,1052,1.0,0.0,0.0,0.0
55252,W7,960,1.0,0.0,0.0,0.0
55253,W13,1677,0.0,0.0,0.0,1.0
55254,W17,3865,0.0,1.0,0.0,0.0
55255,W9,3048,0.0,1.0,0.0,0.0
55256,W2,4621,0.0,1.0,0.0,0.0
55257,W9,2920,0.0,1.0,0.0,0.0
55258,W2,427,1.0,0.0,0.0,0.0
55259,W13,582,1.0,0.0,0.0,0.0
55260,W16,1964,0.0,1.0,0.0,0.0
55261,W17,3082,0.0,1.0,0.0,0.0
55262,W18,3549,0.0,1.0,0.0,0.0
55263,W9,1914,0.0,0.0,0.0,1.0
55264,W17,711,1.0,0.0,0.0,0.0
55265,W4,2315,0.0,0.0,1.0,0.0
55266,W14,2064,0.0,1.0,0.0,0.0
55267,W15,2917,0.0,1.0,0.0,0.0
55268,W15,4551,0.0,1.0,0.0,0.0
55269,W3,2354,0.0,1.0,0.0,0.0
55270,W13,3476,0.0,1.0,0.0,0.0
55271,W19,945,1.0,0.0,0.0,0.0
55272,W14,4633,0.0,1.0,0.0,0.0
55273,W2,1774,0.0,0.0,0.0,1.0
55274,W16,1896,0.0,1.0,0.0,0.0
55275,W14,2394,0.0,1.0,0.0,0.0
55276,W8,1458,0.0,0.0,1.0,0.0
55277,W4,995,1.0,0.0,0.0,0.0
55278,W7,1038,1.0,0.0,0.0,0.0
55279,W9,3149,0.0,1.0,0.0,0.0
55280,W5,1304,1.0,0.0,0.0,0.0
55281,W14,1867,0.0,1.0,0.0,0.0
55282,W16,3485,0.0,1.0,0.0,0.0
55283,W13,2366,0.0,1.0,0.0,0.0
55284,W3,1124,1.0,0.0,0.0,0.0
55285,W8,799,1.0,0.0,0.0,0.0
55286,W10,738,1.0,0.0,0.0,0.0
55287,W15,2850,0.0,1.0,0.0,0.0
55288,W19,4421,0.0,1.0,0.0,0.0
55289,W9,279,1.0,0.0,0.0,0.0
55290,W16,607,1.0,0.0,0.0,0.0
55291,W16,2692,0.0,1.0,0.0,0.0
55292,W17,2456,0.0,1.0,0.0,0.0
55293,W13,2520,0.0,1.0,0.0,0.0
55294,W19,2136,0.0,1.0,0.0,0.0
55295,W2,4282,0.0,1.0,0.0,0.0
55296,W8,5747,0.0,0.0,1.0,0.0
55297,W7,3269,0.0,1.0,0.0,0.0
55298,W17,4826,0.0,1.0,0.0,0.0
55299,W14,5618,0.0,1.0,0.0,0.0
55300,W18,1832,0.0,1.0,0.0,0.0
55301,W5,2197,0.0,0.0,0.0,1.0
55302,W17,2933,0.0,1.0,0.0,0.0
55303,W2,3823,0.0,1.0,0.0,0.0
55304,W17,4486,0.0,1.0,0.0,0.0
55305,W17,920,1.0,0.0,0.0,0.0
55306,W5,5067,0.0,1.0,0.0,0.0
55307,W19,5482,0.0,1.0,0.0,0.0
55308,W4,610,1.0,0.0,0.0,0.0
55309,W13,1281,1.0,0.0,0.0,0.0
55310,W3,2732,0.0,1.0,0.0,0.0
55311,W11,2287,0.0,1.0,0.0,0.0
55312,W13,4520,0.0,1.0,0.0,0.0
55313,W16,133,1.0,0.0,0.0,0.0
55314,W13,2094,0.0,0.0,0.0,1.0
55315,W15,3690,0.0,1.0,0.0,0.0
55316,W8,3698,0.0,0.0,1.0,0.0
55317,W14,4985,0.0,1.0,0.0,0.0
55318,W18,1264,1.0,0.0,0.0,0.0
55319,W3,1518,0.0,0.0,0.0,1.0
55320,W14,746,1.0,0.0,0.0,0.0
55321,W8,526,1.0,0.0,0.0,0.0
55322,W17,241,1.0,0.0,0.0,0.0
55323,W14,4986,0.0,1.0,0.0,0.0
55324,W7,3971,0.0,1.0,0.0,0.0
55325,W20,2597,0.0,1.0,0.0,0.0
55326,W16,4145,0.0,1.0,0.0,0.0
55327,W8,1734,0.0,0.0,1.0,0.0
55328,W13,1293,1.0,0.0,0.0,0.0
55329,W16,1491,0.0,1.0,0.0,0.0
55330,W13,3683,0.0,1.0,0.0,0.0
55331,W4,2299,0.0,0.0,1.0,0.0
55332,W19,4119,0.0,1.0,0.0,0.0
55333,W11,535,1.0,0.0,0.0,0.0
55334,W11,432,1.0,0.0,0.0,0.0
55335,W2,4186,0.0,1.0,0.0,0.0
55336,W17,1076,1.0,0.0,0.0,0.0
55337,W3,1249,1.0,0.0,0.0,0.0
55338,W2,3181,0.0,1.0,0.0,0.0
55339,W15,3624,0.0,1.0,0.0,0.0
55340,W18,2175,0.0,1.0,0.0,0.0
55341,W19,5488,0.0,1.0,0.0,0.0
55342,W2,3695,0.0,1.0,0.0,0.0
55343,W11,2131,0.0,1.0,0.0,0.0
55344,W3,4074,0.0,1.0,0.0,0.0
55345,W5,3510,0.0,1.0,0.0,0.0
55346,W19,4272,0.0,1.0,0.0,0.0
55347,W14,6327,0.0,1.0,0.0,0.0
55348,W14,4698,0.0,1.0,0.0,0.0
55349,W5,3435,0.0,1.0,0.0,0.0
55350,W9,1543,0.0,0.0,0.0,1.0
55351,W18,3195,0.0,1.0,0.0,0.0
55352,W15,1645,0.0,1.0,0.0,0.0
55353,W4,764,1.0,0.0,0.0,0.0
55354,W14,4866,0.0,1.0,0.0,0.0
55355,W19,5293,0.0,1.0,0.0,0.0
55356,W2,3441,0.0,1.0,0.0,0.0
55357,W16,657,1.0,0.0,0.0,0.0
55358,W20,602,1.0,0.0,0.0,0.0
55359,W14,1528,0.0,0.0,0.0,1.0
55360,W14,2117,0.0,1.0,0.0,0.0
55361,W2,4354,0.0,1.0,0.0,0.0
55362,W13,4502,0.0,1.0,0.0,0.0
55363,W10,2820,0.0,1.0,0.0,0.0
55364,W7,1093,1.0,0.0,0.0,0.0
55365,W9,2057,0.0,0.0,0.0,1.0
55366,W2,4038,0.0,1.0,0.0,0.0
55367,W10,930,1.0,0.0,0.0,0.0
55368,W14,5600,0.0,1.0,0.0,0.0
55369,W8,4757,0.0,0.0,1.0,0.0
55370,W4,1613,0.0,0.0,1.0,0.0
55371,W2,4196,0.0,1.0,0.0,0.0
55372,W13,2589,0.0,1.0,0.0,0.0
55373,W5,1151,1.0,0.0,0.0,0.0
55374,W7,2479,0.0,1.0,0.0,0.0
55375,W13,1440,0.0,0.0,0.0,1.0
55376,W3,715,1.0,0.0,0.0,0.0
55377,W19,3764,0.0,1.0,0.0,0.0
55378,W3,3683,0.0,1.0,0.0,0.0
55379,W7,691,1.0,0.0,0.0,0.0
55380,W13,566,1.0,0.0,0.0,0.0
55381,W3,2463,0.0,1.0,0.0,0.0
55382,W14,3539,0.0,1.0,0.0,0.0
55383,W9,517,1.0,0.0,0.0,0.0
55384,W18,1923,0.0,1.0,0.0,0.0
55385,W16,212,1.0,0.0,0.0,0.0
55386,W8,3268,0.0,0.0,1.0,0.0
55387,W15,1363,0.0,0.0,0.0,1.0
55388,W14,6491,0.0,1.0,0.0,0.0
55389,W8,5281,0.0,0.0,1.0,0.0
55390,W5,572,1.0,0.0,0.0,0.0
55391,W7,1623,0.0,1.0,0.0,0.0
55392,W7,1608,0.0,1.0,0.0,0.0
55393,W14,3233,0.0,1.0,0.0,0.0
55394,W3,3586,0.0,1.0,0.0,0.0
55395,W5,5450,0.0,1.0,0.0,0.0
55396,W19,4657,0.0,1.0,0.0,0.0
55397,W9,3590,0.0,1.0,0.0,0.0
55398,W8,5723,0.0,0.0,1.0,0.0
55399,W17,758,1.0,0.0,0.0,0.0
55400,W16,1218,1.0,0.0,0.0,0.0
55401,W18,2926,0.0,1.0,0.0,0.0
55402,W16,1941,0.0,1.0,0.0,0.0
55403,W14,3006,0.0,1.0,0.0,0.0
55404,W5,884,1.0,0.0,0.0,0.0
55405,W2,747,1.0,0.0,0.0,0.0
55406,W19,775,1.0,0.0,0.0,0.0
55407,W7,3414,0.0,1.0,0.0,0.0
55408,W7,3234,0.0,1.0,0.0,0.0
55409,W8,3309,0.0,0.0,1.0,0.0
55410,W4,2524,0.0,0.0,1.0,0.0
55411,W14,4225,0.0,1.0,0.0,0.0
55412,W19,4084,0.0,1.0,0.0,0.0
55413,W9,2579,0.0,1.0,0.0,0.0
55414,W9,329,1.0,0.0,0.0,0.0
55415,W15,524,1.0,0.0,0.0,0.0
55416,W14,5148,0.0,1.0,0.0,0.0
55417,W8,4778,0.0,0.0,1.0,0.0
55418,W8,6126,0.0,0.0,1.0,0.0
55419,W19,1538,0.0,1.0,0.0,0.0
55420,W15,606,1.0,0.0,0.0,0.0
55421,W14,4630,0.0,1.0,0.0,0.0
55422,W17,1292,1.0,0.0,0.0,0.0
55423,W5,3659,0.0,1.0,0.0,0.0
55424,W11,1919,0.0,1.0,0.0,0.0
55425,W8,1383,0.0,0.0,1.0,0.0
55426,W8,3947,0.0,0.0,1.0,0.0
55427,W2,975,1.0,0.0,0.0,0.0
55428,W17,3945,0.0,1.0,0.0,0.0
55429,W19,4517,0.0,1.0,0.0,0.0
55430,W14,2249,0.0,1.0,0.0,0.0
55431,W20,2754,0.0,1.0,0.0,0.0
55432,W7,2302,0.0,1.0,0.0,0.0
55433,W14,3187,0.0,1.0,0.0,0.0
55434,W16,1879,0.0,1.0,0.0,0.0
55435,W14,4308,0.0,1.0,0.0,0.0
55436,W17,4233,0.0,1.0,0.0,0.0
55437,W4,1563,0.0,0.0,1.0,0.0
55438,W5,2870,0.0,1.0,0.0,0.0
55439,W17,4649,0.0,1.0,0.0,0.0
55440,W5,5433,0.0,1.0,0.0,0.0
55441,W4,719,1.0,0.0,0.0,0.0
55442,W19,5244,0.0,1.0,0.0,0.0
55443,W7,744,1.0,0.0,0.0,0.0
55444,W8,293,1.0,0.0,0.0,0.0
55445,W10,1487,0.0,0.0,0.0,1.0
55446,W14,476,1.0,0.0,0.0,0.0
55447,W8,1186,1.0,0.0,0.0,0.0
55448,W11,851,1.0,0.0,0.0,0.0
55449,W3,3934,0.0,1.0,0.0,0.0
55450,W17,3010,0.0,1.0,0.0,0.0
55451,W15,1711,0.0,1.0,0.0,0.0
55452,W8,5867,0.0,0.0,1.0,0.0
55453,W13,1757,0.0,0.0,0.0,1.0
55454,W18,3136,0.0,1.0,0.0,0.0
55455,W19,1428,0.0,0.0,0.0,1.0
55456,W19,2190,0.0,1.0,0.0,0.0
55457,W3,260,1.0,0.0,0.0,0.0
55458,W5,5440,0.0,1.0,0.0,0.0
55459,W11,2329,0.0,1.0,0.0,0.0
55460,W18,1397,0.0,0.0,0.0,1.0
55461,W20,171,1.0,0.0,0.0,0.0
55462,W15,4944,0.0,1.0,0.0,0.0
55463,W7,1461,0.0,0.0,0.0,1.0
55464,W13,3434,0.0,1.0,0.0,0.0
55465,W20,988,1.0,0.0,0.0,0.0
55466,W15,3470,0.0,1.0,0.0,0.0
55467,W19,692,1.0,0.0,0.0,0.0
55468,W5,2692,0.0,1.0,0.0,0.0
55469,W4,2006,0.0,0.0,1.0,0.0
55470,W19,3825,0.0,1.0,0.0,0.0
55471,W14,1989,0.0,1.0,0.0,0.0
55472,W10,608,1.0,0.0,0.0,0.0
55473,W14,5764,0.0,1.0,0.0,0.0
55474,W13,1275,1.0,0.0,0.0,0.0
55475,W9,2872,0.0,1.0,0.0,0.0
55476,W16,2187,0.0,1.0,0.0,0.0
55477,W17,3071,0.0,1.0,0.0,0.0
55478,W5,5086,0.0,1.0,0.0,0.0
55479,W16,1339,0.0,0.0,0.0,1.0
55480,W20,2422,0.0,1.0,0.0,0.0
55481,W5,5274,0.0,1.0,0.0,0.0
55482,W7,1174,1.0,0.0,0.0,0.0
55483,W8,5933,0.0,0.0,1.0,0.0
55484,W17,4294,0.0,1.0,0.0,0.0
55485,W18,1636,0.0,1.0,0.0,0.0
55486,W17,2766,0.0,1.0,0.0,0.0
55487,W2,3334,0.0,1.0,0.0,0.0
55488,W17,3089,0.0,1.0,0.0,0.0
55489,W9,3193,0.0,1.0,0.0,0.0
55490,W16,2473,0.0,1.0,0.0,0.0
55491,W16,4619,0.0,1.0,0.0,0.0
55492,W7,3335,0.0,1.0,0.0,0.0
55493,W19,2392,0.0,1.0,0.0,0.0
55494,W5,1605,0.0,0.0,0.0,1.0
55495,W18,950,1.0,0.0,0.0,0.0
55496,W13,2252,0.0,1.0,0.0,0.0
55497,W19,2154,0.0,1.0,0.0,0.0
55498,W12,1637,0.0,0.0,0.0,1.0
55499,W12,513,1.0,0.0,0.0,0.0
55500,W4,3065,0.0,0.0,1.0,0.0
55501,W15,2145,0.0,1.0,0.0,0.0
55502,W5,1054,1.0,0.0,0.0,0.0
55503,W8,6009,0.0,0.0,1.0,0.0
55504,W20,492,1.0,0.0,0.0,0.0
55505,W14,4771,0.0,1.0,0.0,0.0
55506,W5,3044,0.0,1.0,0.0,0.0
55507,W8,728,1.0,0.0,0.0,0.0
55508,W7,3115,0.0,1.0,0.0,0.0
55509,W16,3211,0.0,1.0,0.0,0.0
55510,W9,3373,0.0,1.0,0.0,0.0
55511,W16,1442,0.0,0.0,0.0,1.0
55512,W17,3465,0.0,1.0,0.0,0.0
55513,W15,1269,1.0,0.0,0.0,0.0
55514,W2,2713,0.0,1.0,0.0,0.0
55515,W12,504,1.0,0.0,0.0,0.0
55516,W10,528,1.0,0.0,0.0,0.0
55517,W14,6081,0.0,1.0,0.0,0.0
55518,W3,3061,0.0,1.0,0.0,0.0
55519,W15,4727,0.0,1.0,0.0,0.0
55520,W7,3275,0.0,1.0,0.0,0.0
55521,W18,2800,0.0,1.0,0.0,0.0
55522,W3,2426,0.0,1.0,0.0,0.0
55523,W14,3995,0.0,1.0,0.0,0.0
55524,W18,2580,0.0,1.0,0.0,0.0
55525,W10,2272,0.0,1.0,0.0,0.0
55526,W16,751,1.0,0.0,0.0,0.0
55527,W17,4671,0.0,1.0,0.0,0.0
55528,W11,775,1.0,0.0,0.0,0.0
55529,W15,4950,0.0,1.0,0.0,0.0
55530,W14,5293,0.0,1.0,0.0,0.0
55531,W17,731,1.0,0.0,0.0,0.0
55532,W3,1143,1.0,0.0,0.0,0.0
55533,W2,3056,0.0,1.0,0.0,0.0
55534,W14,2443,0.0,1.0,0.0,0.0
55535,W2,3221,0.0,1.0,0.0,0.0
55536,W17,357,1.0,0.0,0.0,0.0
55537,W7,2232,0.0,1.0,0.0,0.0
55538,W5,3186,0.0,1.0,0.0,0.0
55539,W20,299,1.0,0.0,0.0,0.0
55540,W8,4897,0.0,0.0,1.0,0.0
55541,W7,2243,0.0,1.0,0.0,0.0
55542,W14,4696,0.0,1.0,0.0,0.0
55543,W11,505,1.0,0.0,0.0,0.0
55544,W19,4356,0.0,1.0,0.0,0.0
55545,W15,1070,1.0,0.0,0.0,0.0
55546,W2,2931,0.0,1.0,0.0,0.0
55547,W20,686,1.0,0.0,0.0,0.0
55548,W9,784,1.0,0.0,0.0,0.0
55549,W3,3725,0.0,1.0,0.0,0.0
55550,W12,2030,0.0,1.0,0.0,0.0
55551,W2,282,1.0,0.0,0.0,0.0
55552,W14,3891,0.0,1.0,0.0,0.0
55553,W3,1907,0.0,1.0,0.0,0.0
55554,W16,121,1.0,0.0,0.0,0.0
55555,W11,626,1.0,0.0,0.0,0.0
55556,W8,3938,0.0,0.0,1.0,0.0
55557,W18,2209,0.0,1.0,0.0,0.0
55558,W5,5503,0.0,1.0,0.0,0.0
55559,W5,278,1.0,0.0,0.0,0.0
55560,W5,3107,0.0,1.0,0.0,0.0
55561,W16,677,1.0,0.0,0.0,0.0
55562,W3,2280,0.0,1.0,0.0,0.0
55563,W7,1030,1.0,0.0,0.0,0.0
55564,W12,1878,0.0,1.0,0.0,0.0
55565,W3,3397,0.0,1.0,0.0,0.0
55566,W14,6111,0.0,1.0,0.0,0.0
55567,W18,2325,0.0,1.0,0.0,0.0
55568,W7,531,1.0,0.0,0.0,0.0
55569,W15,662,1.0,0.0,0.0,0.0
55570,W13,3694,0.0,1.0,0.0,0.0
55571,W7,2331,0.0,1.0,0.0,0.0
55572,W9,3212,0.0,1.0,0.0,0.0
55573,W10,1947,0.0,0.0,0.0,1.0
55574,W11,1877,0.0,1.0,0.0,0.0
55575,W14,765,1.0,0.0,0.0,0.0
55576,W7,3485,0.0,1.0,0.0,0.0
55577,W4,1806,0.0,0.0,1.0,0.0
55578,W12,1177,1.0,0.0,0.0,0.0
55579,W15,2643,0.0,1.0,0.0,0.0
55580,W7,1019,1.0,0.0,0.0,0.0
55581,W20,204,1.0,0.0,0.0,0.0
55582,W19,5359,0.0,1.0,0.0,0.0
55583,W12,598,1.0,0.0,0.0,0.0
55584,W10,1165,1.0,0.0,0.0,0.0
55585,W8,5770,0.0,0.0,1.0,0.0
55586,W5,173,1.0,0.0,0.0,0.0
55587,W13,4292,0.0,1.0,0.0,0.0
55588,W20,846,1.0,0.0,0.0,0.0
55589,W2,424,1.0,0.0,0.0,0.0
55590,W8,3060,0.0,0.0,1.0,0.0
55591,W14,3883,0.0,1.0,0.0,0.0
55592,W14,2102,0.0,1.0,0.0,0.0
55593,W3,3856,0.0,1.0,0.0,0.0
55594,W15,4014,0.0,1.0,0.0,0.0
55595,W20,1815,0.0,1.0,0.0,0.0
55596,W8,1660,0.0,0.0,1.0,0.0
55597,W14,6333,0.0,1.0,0.0,0.0
55598,W8,4094,0.0,0.0,1.0,0.0
55599,W7,2953,0.0,1.0,0.0,0.0
55600,W3,1010,1.0,0.0,0.0,0.0
55601,W20,2749,0.0,1.0,0.0,0.0
55602,W2,2688,0.0,1.0,0.0,0.0
55603,W20,2612,0.0,1.0,0.0,0.0
55604,W7,571,1.0,0.0,0.0,0.0
55605,W13,572,1.0,0.0,0.0,0.0
55606,W14,1891,0.0,1.0,0.0,0.0
55607,W14,1657,0.0,0.0,0.0,1.0
55608,W5,4977,0.0,1.0,0.0,0.0
55609,W4,439,1.0,0.0,0.0,0.0
55610,W14,6544,0.0,1.0,0.0,0.0
55611,W8,5926,0.0,0.0,1.0,0.0
55612,W15,750,1.0,0.0,0.0,0.0
55613,W18,3984,0.0,1.0,0.0,0.0
55614,W5,2183,0.0,0.0,0.0,1.0
55615,W3,3719,0.0,1.0,0.0,0.0
55616,W14,688,1.0,0.0,0.0,0.0
55617,W13,2119,0.0,1.0,0.0,0.0
55618,W17,2768,0.0,1.0,0.0,0.0
55619,W5,1053,1.0,0.0,0.0,0.0
55620,W5,3838,0.0,1.0,0.0,0.0
55621,W12,2268,0.0,1.0,0.0,0.0
55622,W2,2327,0.0,1.0,0.0,0.0
55623,W14,1727,0.0,0.0,0.0,1.0
55624,W18,3545,0.0,1.0,0.0,0.0
55625,W7,2033,0.0,1.0,0.0,0.0
55626,W8,3350,0.0,0.0,1.0,0.0
55627,W13,3502,0.0,1.0,0.0,0.0
55628,W17,1316,1.0,0.0,0.0,0.0
55629,W15,292,1.0,0.0,0.0,0.0
55630,W19,2955,0.0,1.0,0.0,0.0
55631,W3,261,1.0,0.0,0.0,0.0
55632,W4,2292,0.0,0.0,1.0,0.0
55633,W10,403,1.0,0.0,0.0,0.0
55634,W9,2511,0.0,1.0,0.0,0.0
55635,W20,1452,0.0,1.0,0.0,0.0
55636,W4,1693,0.0,0.0,1.0,0.0
55637,W15,4582,0.0,1.0,0.0,0.0
55638,W17,254,1.0,0.0,0.0,0.0
55639,W20,1056,1.0,0.0,0.0,0.0
55640,W12,545,1.0,0.0,0.0,0.0
55641,W17,929,1.0,0.0,0.0,0.0
55642,W13,300,1.0,0.0,0.0,0.0
55643,W13,4074,0.0,1.0,0.0,0.0
55644,W17,1500,0.0,1.0,0.0,0.0
55645,W15,353,1.0,0.0,0.0,0.0
55646,W14,3640,0.0,1.0,0.0,0.0
55647,W16,764,1.0,0.0,0.0,0.0
55648,W19,1202,1.0,0.0,0.0,0.0
55649,W8,631,1.0,0.0,0.0,0.0
55650,W14,5248,0.0,1.0,0.0,0.0
55651,W3,983,1.0,0.0,0.0,0.0
55652,W20,2877,0.0,1.0,0.0,0.0
55653,W16,3222,0.0,1.0,0.0,0.0
55654,W20,1651,0.0,1.0,0.0,0.0
55655,W4,2391,0.0,0.0,1.0,0.0
55656,W10,869,1.0,0.0,0.0,0.0
55657,W2,2916,0.0,1.0,0.0,0.0
55658,W12,2705,0.0,1.0,0.0,0.0
55659,W18,4261,0.0,1.0,0.0,0.0
55660,W16,3364,0.0,1.0,0.0,0.0
55661,W14,4966,0.0,1.0,0.0,0.0
55662,W5,2288,0.0,1.0,0.0,0.0
55663,W16,3424,0.0,1.0,0.0,0.0
55664,W15,4493,0.0,1.0,0.0,0.0
55665,W17,3213,0.0,1.0,0.0,0.0
55666,W14,4842,0.0,1.0,0.0,0.0
55667,W20,2021,0.0,1.0,0.0,0.0
55668,W19,3099,0.0,1.0,0.0,0.0
55669,W7,3019,0.0,1.0,0.0,0.0
55670,W13,458,1.0,0.0,0.0,0.0
55671,W15,303,1.0,0.0,0.0,0.0
55672,W14,1645,0.0,0.0,0.0,1.0
55673,W4,1954,0.0,0.0,1.0,0.0
55674,W19,5073,0.0,1.0,0.0,0.0
55675,W18,3763,0.0,1.0,0.0,0.0
55676,W16,2235,0.0,1.0,0.0,0.0
55677,W17,4070,0.0,1.0,0.0,0.0
55678,W5,3971,0.0,1.0,0.0,0.0
55679,W9,777,1.0,0.0,0.0,0.0
55680,W3,2060,0.0,1.0,0.0,0.0
55681,W4,716,1.0,0.0,0.0,0.0
55682,W14,1269,1.0,0.0,0.0,0.0
55683,W16,287,1.0,0.0,0.0,0.0
55684,W12,2368,0.0,1.0,0.0,0.0
55685,W15,3238,0.0,1.0,0.0,0.0
55686,W2,4432,0.0,1.0,0.0,0.0
55687,W17,3293,0.0,1.0,0.0,0.0
55688,W10,866,1.0,0.0,0.0,0.0
55689,W4,1533,0.0,0.0,1.0,0.0
55690,W14,2655,0.0,1.0,0.0,0.0
55691,W14,3420,0.0,1.0,0.0,0.0
55692,W3,2152,0.0,1.0,0.0,0.0
55693,W12,137,1.0,0.0,0.0,0.0
55694,W13,3916,0.0,1.0,0.0,0.0
55695,W5,1802,0.0,0.0,0.0,1.0
55696,W10,2858,0.0,1.0,0.0,0.0
55697,W17,256,1.0,0.0,0.0,0.0
55698,W17,1413,0.0,0.0,0.0,1.0
55699,W5,3834,0.0,1.0,0.0,0.0
55700,W19,3416,0.0,1.0,0.0,0.0
55701,W20,974,1.0,0.0,0.0,0.0
55702,W17,2956,0.0,1.0,0.0,0.0
55703,W15,3399,0.0,1.0,0.0,0.0
55704,W15,1734,0.0,1.0,0.0,0.0
55705,W8,5127,0.0,0.0,1.0,0.0
55706,W14,458,1.0,0.0,0.0,0.0
55707,W14,2515,0.0,1.0,0.0,0.0
55708,W2,2446,0.0,1.0,0.0,0.0
55709,W10,277,1.0,0.0,0.0,0.0
55710,W4,786,1.0,0.0,0.0,0.0
55711,W19,3771,0.0,1.0,0.0,0.0
55712,W15,4314,0.0,1.0,0.0,0.0
55713,W11,1176,1.0,0.0,0.0,0.0
55714,W11,2288,0.0,1.0,0.0,0.0
55715,W3,2611,0.0,1.0,0.0,0.0
55716,W18,3911,0.0,1.0,0.0,0.0
55717,W7,2988,0.0,1.0,0.0,0.0
55718,W17,676,1.0,0.0,0.0,0.0
55719,W18,2214,0.0,1.0,0.0,0.0
55720,W8,2477,0.0,0.0,1.0,0.0
55721,W9,260,1.0,0.0,0.0,0.0
55722,W19,657,1.0,0.0,0.0,0.0
55723,W2,3301,0.0,1.0,0.0,0.0
55724,W14,4582,0.0,1.0,0.0,0.0
55725,W7,2059,0.0,1.0,0.0,0.0
55726,W7,2874,0.0,1.0,0.0,0.0
55727,W13,778,1.0,0.0,0.0,0.0
55728,W16,1853,0.0,1.0,0.0,0.0
55729,W2,3131,0.0,1.0,0.0,0.0
55730,W14,5539,0.0,1.0,0.0,0.0
55731,W8,2979,0.0,0.0,1.0,0.0
55732,W14,1957,0.0,1.0,0.0,0.0
55733,W20,1735,0.0,1.0,0.0,0.0
55734,W5,2035,0.0,0.0,0.0,1.0
55735,W16,388,1.0,0.0,0.0,0.0
55736,W13,3172,0.0,1.0,0.0,0.0
55737,W19,4080,0.0,1.0,0.0,0.0
55738,W5,4311,0.0,1.0,0.0,0.0
55739,W9,2703,0.0,1.0,0.0,0.0
55740,W8,2285,0.0,0.0,1.0,0.0
55741,W19,3224,0.0,1.0,0.0,0.0
55742,W8,2872,0.0,0.0,1.0,0.0
55743,W10,2935,0.0,1.0,0.0,0.0
55744,W2,2650,0.0,1.0,0.0,0.0
55745,W8,5242,0.0,0.0,1.0,0.0
55746,W13,290,1.0,0.0,0.0,0.0
55747,W14,4192,0.0,1.0,0.0,0.0
55748,W8,1558,0.0,0.0,1.0,0.0
55749,W11,1028,1.0,0.0,0.0,0.0
55750,W9,2922,0.0,1.0,0.0,0.0
55751,W14,4343,0.0,1.0,0.0,0.0
55752,W20,1142,1.0,0.0,0.0,0.0
55753,W14,4098,0.0,1.0,0.0,0.0
55754,W14,998,1.0,0.0,0.0,0.0
55755,W8,1544,0.0,0.0,1.0,0.0
55756,W3,4186,0.0,1.0,0.0,0.0
